v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,target
1.47017,0.33834000000000003,0.77456,0.7018399999999999,-2.06208,0.38825,1.09484,-0.37928,-0.03999,-0.41396000000000005,-0.6301332869637165
-0.38464,0.31973,1.5665,0.60885,-0.18051,0.03927,0.70343,0.07783,-2.2620400000000003,-0.12683,-0.04560509878879569
-0.5380199999999999,-0.16615,-2.7593900000000002,-0.58663,0.31022,-0.89354,-3.16705,0.9365100000000001,-0.63249,0.19422,-0.6604029091272369
0.56462,0.82681,-0.57277,-0.51147,0.58746,0.89823,0.51772,-0.56463,-0.23334000000000002,0.75372,1.1035296049567211
0.29864,-0.44623,1.19035,0.12383,0.71907,0.83141,-1.02211,-0.20247,-0.08407,-1.07869,1.1061150913007358
-1.32951,-0.6559699999999999,0.53686,-1.1591200000000002,-0.72968,-0.80561,1.25349,1.43357,-0.36945,-0.5955199999999999,-1.0788141877500053
0.41928999999999994,0.7902899999999999,0.74739,-0.54043,0.85341,1.05607,-0.8147399999999999,1.43476,1.2406700000000002,-1.67055,1.3746892732401623
-1.2850700000000002,3.2835900000000002,-0.12544,0.37396999999999997,0.03653,0.81283,0.21316,-1.08751,-1.38333,0.27534000000000003,0.7622187726581506
-0.65212,-1.22284,-2.1518200000000003,-0.15782000000000002,-0.27449,-0.21536999999999998,1.43471,0.7379600000000001,-1.0352700000000001,-0.58067,-0.3241410574331884
-0.8672,-0.5344800000000001,0.69153,-0.8891,0.95686,0.64171,-1.73577,-1.05044,-0.70465,0.06254,1.0470145580526244
1.04597,0.7519899999999999,0.10712,0.39104,1.53557,1.3074,-1.2836,0.10135,-1.47643,0.17146,1.9308304413385724
0.83314,-1.98695,-1.78719,0.17377,-0.14608,1.4937799999999999,0.2811,0.46461,1.00902,-0.4124,1.2950514771117108
0.39109,-0.61107,1.44296,-0.7119800000000001,0.23385999999999998,0.1099,1.50152,1.90871,-0.71035,-2.05337,0.21654884110224773
0.64185,0.39366999999999996,0.9533299999999999,-0.89271,-1.4362,0.20215999999999998,-0.5119199999999999,0.57926,-0.16230999999999998,1.8851900000000001,-0.4997482269121832
-0.28881999999999997,1.30348,1.10999,-0.65785,0.40685,1.66788,-1.22797,1.38035,0.57467,-1.42434,1.7171378266154658
0.19321,2.0284299999999997,-0.02912,0.39284,-1.0113,-1.21704,-0.5203800000000001,0.12322000000000001,1.2578200000000002,0.26779000000000003,-1.5880534928778003
-0.9438799999999999,0.58831,-1.85201,-0.5855899999999999,-0.52379,-1.34717,0.7206100000000001,-0.39457,-0.30899,1.25235,-1.4726923875485107
1.4885,-0.15439,0.9289,-0.23738,1.4347,-1.4323,1.15025,-1.17131,0.37068,-0.50729,-0.6128546570114739
0.5433899999999999,1.85664,-0.10199,-0.19941,-0.35186999999999996,-0.08774,-0.10711,0.9733700000000001,-0.42295,-1.60913,-0.24361530497716435
-1.7891,-0.042910000000000004,1.04788,-2.61579,-0.9856299999999999,-0.95126,-0.23038000000000003,-0.52036,-2.1886,1.81112,-1.3329833836363985
0.27125,-0.47053,-1.25535,-0.5334300000000001,1.13901,0.19379000000000002,-0.00466,0.70552,0.72738,1.28703,0.7272643324335063
0.1901,-1.00032,0.41242,0.5806899999999999,0.5189,0.69668,-0.24115,-0.51584,1.3431,-2.23864,0.8888234500455666
0.41152,0.27521,1.54644,1.27586,-0.30935,-0.29141,-0.07226,-2.8846700000000003,0.55753,-1.2636,-0.4080035234327357
-1.3442100000000001,1.4414,1.33959,0.64275,0.79488,-0.78172,-0.54802,1.38398,-0.42115,1.7814,-0.32704738209448875
-1.15049,-0.0565,0.65683,-1.0324,-0.43405,1.084,-0.25461999999999996,-0.423,-0.057120000000000004,0.8315899999999999,0.7835505274187446
0.61101,-0.34524,-0.49616000000000005,0.02593,-2.2022,-0.57294,-1.26359,-0.37839,-0.031830000000000004,1.49225,-1.5718928201126092
0.28661,-0.80913,-1.36721,0.76142,1.64304,0.26185,0.45328,-1.2303600000000001,-0.17647000000000002,-0.17887999999999998,1.0310479318110461
0.11657000000000001,1.37953,-1.60195,1.12717,-0.87784,0.40359,0.8596,2.8963099999999997,0.9172,-0.26994,-0.04823027415501878
1.1787,-0.17352,1.0585799999999999,1.2216,0.07484,-0.54286,-0.41631999999999997,1.60914,1.22333,0.29375,-0.45290554554839646
-0.67648,-1.9265599999999998,-0.06037000000000001,1.3065799999999999,-0.45458999999999994,-0.21147,0.15092,-0.6219600000000001,-0.2622,-0.78892,-0.4052151280698503
-1.16916,-0.53067,-1.03646,0.38395,-1.31559,0.34975,-0.02252,-0.37869,1.26381,-0.8280700000000001,-0.30745630116859635
0.07911,0.48743000000000003,-0.61955,1.31002,0.0447,0.45323,-2.42771,0.40215,1.0911,0.26150999999999996,0.4378583726013269
-0.18423,0.30726,0.90889,0.12795,0.65152,1.47446,1.30698,1.39819,-2.22025,-0.45146000000000003,1.65971582347321
0.9172399999999999,-0.89454,0.00526,-0.4094,0.13818,0.43516000000000005,0.77355,0.74238,-1.75541,0.00147,0.46636102126549006
-1.25736,-0.10462,0.42463,-0.17139000000000001,0.07111,-1.17936,-0.21616,0.0698,-0.1638,-0.37069,-1.0351205416946778
-1.4587299999999999,-1.95154,1.25061,0.51627,-1.4677,0.98188,-0.07687999999999999,0.70036,0.3417,2.83521,0.195195084081675
-0.5475399999999999,0.92956,-1.38826,-2.05958,0.64083,-0.51148,-1.53085,0.15979000000000002,1.91295,0.18873,-0.15396967903419048
0.38043000000000005,0.07806,0.84926,-0.77688,-0.75235,0.93861,0.23801,0.18965,0.69708,-0.034260000000000006,0.4985940820942157
-1.54267,0.38004,0.62205,0.12992,-1.0665200000000001,0.11192,0.1894,0.17496,0.84177,1.17719,-0.40440124500037816
-0.32809,-0.015090000000000001,0.53045,1.49023,-0.6319600000000001,-1.3189,-0.31076,1.23759,-0.68099,0.5264,-1.4999852983733062
-1.43764,1.3106,0.7048399999999999,-2.06747,0.34491,0.45745,1.54657,-0.55301,0.6219100000000001,0.31905,0.5859422229053456
1.6200700000000001,1.7593400000000001,-0.26853,0.21266999999999997,0.72112,-0.30166,-0.45598,-1.1264399999999999,-1.3304799999999999,-1.28339,0.0759949644180726
1.11222,0.75705,0.95557,1.0318399999999999,0.16535,1.17336,-0.16802999999999998,-0.029789999999999997,1.46161,2.2501599999999997,1.152861645623236
-0.00182,-1.07341,0.39747,0.54255,-0.38245999999999997,-1.8073599999999999,-1.8989200000000002,-0.13867000000000002,-0.45566999999999996,0.48645,-1.8240929603521883
-0.15017,-0.6663,-0.49367,-2.5119,0.81823,0.5656,-0.22135,-0.76766,0.20899,-0.52588,0.9111139206278929
-0.80591,-0.33149,-0.85972,-1.2582,-1.17939,-1.2979399999999999,-1.21309,-0.2604,1.32778,-0.30912,-1.7418303457182
-1.04968,-0.54892,-2.1406,0.30501,-0.79462,0.45525,-0.08399,0.93635,-0.2535,1.524,0.03868569028060364
-0.1388,-0.78263,0.25021,0.23385,1.23381,-0.79827,-2.1281,-0.34979,-2.35873,0.10732,-0.13110449758272516
1.73049,0.06284,-0.5413399999999999,0.8252799999999999,0.27231,-2.45757,0.2312,-1.57269,1.1092899999999999,0.03765,-2.1021753056538923
-1.07703,-0.28522,0.26611999999999997,0.27091,1.73701,-1.1943,-0.6300899999999999,-0.76195,3.0514,1.65193,-0.2515036692726032
-1.9115,-1.16239,0.81533,-0.7500600000000001,-1.11029,0.22721,0.8196399999999999,-0.9212899999999999,-1.55816,0.31051,-0.3196598343574913
0.12804000000000001,-0.32686,1.2246,0.02841,-0.43061000000000005,-0.025230000000000002,-0.15685,1.90937,0.8353799999999999,0.07885,-0.22561341194812523
1.30559,-2.02914,0.6036699999999999,0.94473,0.33526,0.8346399999999999,0.56377,2.1489700000000003,-0.68882,-0.08463,0.9249140736300285
0.7226899999999999,0.49899,-2e-05,-2.3759900000000003,0.8388200000000001,0.5323,0.67571,-0.5303899999999999,0.71403,0.21600000000000003,0.8910039772474458
0.52191,-0.74755,-0.88194,-0.4019,-2.0712200000000003,-0.5806600000000001,-0.16883,1.33935,-1.24015,0.41713,-1.5161576349329915
-0.35586,-0.81965,0.5645600000000001,2.18511,-0.20676,-0.32857,-0.96424,-1.51644,0.8333,-0.38121,-0.39353550253401154
-0.39377,-0.51627,1.51112,0.030780000000000002,0.01126,0.74357,-1.9982,-0.24023000000000003,-1.0883399999999999,-0.63826,0.6862835618190422
0.82934,0.47653,-0.8037,0.30025999999999997,-0.81113,-0.5371100000000001,-0.8873200000000001,1.46371,-0.6690699999999999,-1.22871,-0.8738763964192199
0.17097,-0.8416299999999999,0.58611,-0.23024,-0.10279,-0.66452,0.40123000000000003,-0.60269,0.8658100000000001,0.46335,-0.649421663767129
-0.66801,0.5302,-0.36158,-0.93609,-1.9381400000000002,0.9566,-0.18511,-1.16101,2.2740299999999998,0.95829,-0.05352500702213029
-0.31685,0.54451,-0.01708,0.52774,1.4331399999999999,0.08089,-0.62474,1.3952,-0.23105,1.24139,0.7649384511397481
-0.40469,-0.9291799999999999,1.07274,-0.57973,-2.00188,0.89079,0.19243,-0.9181600000000001,-0.021490000000000002,0.37188000000000004,-0.14347386190354308
2.32105,1.55084,-1.63323,-1.06266,-1.6441700000000001,-0.90212,-0.57334,-1.1977200000000001,-0.01787,1.56564,-1.605390697425942
2.41248,0.37317,0.39378,-2.18194,1.28559,-1.11951,-0.2211,0.43199,0.61442,-0.07514,-0.39808043439169466
-0.01739,-0.15512,-0.06398999999999999,-0.91991,-0.05206,-1.36903,-0.9088200000000001,-0.25943,-1.53233,-0.7388399999999999,-1.2674705144184266
-0.49149,0.13004000000000002,-1.7425700000000002,-0.3555,0.75971,0.12965,-2.0447900000000003,-1.97331,0.22403,0.34146,0.4861680409333702
1.7278099999999998,-0.40325,1.8816,0.54895,0.64062,-0.6098,0.1931,1.3628,1.9317900000000001,-0.29956,-0.24468010312448493
-0.29319,-0.12662,-1.39481,1.2078,1.05692,2.12765,-0.09328,0.33187,1.4622700000000002,-2.38152,2.4476799871957127
0.23899,-1.6578700000000002,0.51402,1.45666,0.18567,-0.22029,-0.11815999999999999,-1.27829,0.60126,0.266,-0.10753716137505058
-1.51944,-1.06859,-0.27174,0.54807,0.0032700000000000003,0.36989,0.6542,-0.6478,0.78597,-1.42187,0.3430763371215316
-1.17798,-0.67493,0.48123999999999995,-0.5441699999999999,-0.54827,0.05407000000000001,-0.03009,1.00226,0.053810000000000004,0.09494,-0.20941809328395314
1.38021,-0.14302,-0.68779,-0.46871,2.2514,1.25159,1.9273099999999999,-2.20685,0.9717399999999999,-0.18303,2.2228350533391366
-1.06825,1.30473,-0.26264,-0.060570000000000006,0.07909,-0.53988,-0.014509999999999999,0.84615,-1.34017,-0.8332299999999999,-0.449361346160453
-1.03869,0.16363,0.34913,0.46557,-1.15347,0.70377,-1.75928,-1.102,0.3304,-0.66428,0.09215963641304743
-0.87934,-0.23051,2.59044,0.48767,-0.74349,0.92529,1.25453,-0.8698100000000001,-0.72008,-0.16447,0.4914931603989634
-0.2096,-1.05921,0.4301,0.71162,1.13269,2.4030299999999998,-0.06817999999999999,-0.11556,-0.14745,0.44206999999999996,2.735288602042355
-0.6874399999999999,-0.25123,1.1031,0.9124899999999999,1.1683,-1.56879,0.0659,0.91743,0.5745899999999999,0.97801,-0.865107256278909
-1.5246600000000001,2.5172,-1.46369,-1.0485200000000001,-0.76544,0.16957,-1.5174299999999998,0.8850299999999999,1.65847,-0.12032999999999999,-0.20778093376927068
0.22719,1.6630099999999999,1.4220700000000002,-0.39543,1.0596299999999998,2.75573,-0.22280999999999998,-1.31667,-0.21066999999999997,-0.46343999999999996,3.0225460078641424
-0.77215,2.14608,-0.09222000000000001,-0.6109,1.23594,-0.47198999999999997,0.30996999999999997,0.9117,-0.5615899999999999,1.74278,0.16661566383529547
1.8330400000000002,0.32279,-0.77868,-2.6956599999999997,-1.29283,0.01163,1.83539,-0.9975,-0.7623300000000001,1.2849,-0.6044185724387963
-1.33837,0.94352,-0.2325,-0.57325,-0.19024000000000002,2.096,-3.14776,0.56129,0.98306,0.40312,1.8220414441076447
-0.57806,-0.08273,-1.34301,0.6584899999999999,0.37859,0.70098,-0.5857100000000001,1.0268,-0.15654,-0.70293,0.8239646582565968
1.83535,-0.11994,0.26154,0.81602,-1.20895,-0.01568,-0.84016,-0.9095799999999999,0.94026,-0.60193,-0.5886498859535124
-1.57528,0.1051,0.15972,1.8225200000000001,0.34571999999999997,0.55296,0.00524,1.27706,-0.39473,0.8284299999999999,0.6733324906401024
-0.10372,1.44947,-0.22660999999999998,0.19264,-0.4551,-0.17525,0.36451999999999996,0.57567,0.78099,0.64688,-0.37309315008751787
-0.28238,0.49638999999999994,0.8065,0.12454000000000001,0.7641399999999999,-0.7025600000000001,-0.23423000000000002,-0.2853,-0.09693,-1.11396,-0.26949954496966594
0.37401,1.96002,0.5505899999999999,0.72143,-1.05246,1.8477400000000002,2.23552,-0.41888000000000003,0.43632,-0.33595,1.183278792469751
-0.16251,1.51294,-0.60893,-0.23181,2.4053299999999997,-0.66437,-0.1174,0.91894,0.07287,1.28253,0.5520536074992969
-0.034710000000000005,-1.29503,-0.13257,1.41486,-0.01229,0.36888000000000004,0.2944,2.23894,-0.37306,-0.46158999999999994,0.3345036720551398
1.8,-0.052360000000000004,1.43095,0.85041,1.72148,-0.30595,0.23847,-0.09366000000000001,-0.14465999999999998,-0.91005,0.5507619248946433
-1.05195,0.55181,-0.8513799999999999,-0.24991,0.29604,1.89572,-0.6299,-0.35761,-1.0796,-0.86877,1.8731765443215382
0.1551,0.16910999999999998,-0.9313600000000001,0.39661,-1.28156,-0.27543,1.01835,0.55074,-1.58884,0.25963,-0.8597714447177603
-1.36703,1.72775,-0.74257,0.12977,-0.37758,1.68307,-0.81,0.13617,0.18367999999999998,-0.7238,1.3558799781446682
-0.24183000000000002,0.60621,0.22448,-1.54744,0.42915,-0.56323,-0.05465,-0.0288,0.6197199999999999,-0.04872,-0.30246052133386814
0.28653,-1.09754,-1.0409700000000002,1.13311,1.14475,-0.15216,0.15109,-1.261,-0.25982,0.05901,0.41357206962885273
0.07386000000000001,-1.0086600000000001,-1.3010700000000002,-0.76899,0.47417,1.29319,-1.29355,0.39849,-1.1696600000000001,0.51794,1.4091748264782304
-0.99903,0.92919,-1.30466,0.81496,0.58498,-0.28325,-0.10954000000000001,0.64198,0.5184300000000001,0.31596,0.02641829650929057
-1.6409599999999998,-0.77284,-0.22383000000000003,-0.8545799999999999,0.11252000000000001,-0.06937,1.54369,-1.2277,-0.80242,0.01622,-0.0036514805383538757
0.79981,-0.62,1.21338,-0.69581,-0.62254,1.1733200000000001,-1.6194899999999999,-1.99575,-0.24678000000000003,0.5977399999999999,0.7744864725114047
1.48527,1.09293,0.14812,-0.9223899999999999,0.35778000000000004,-1.1817600000000001,0.38635,1.10008,-0.7568600000000001,0.51141,-0.8996523486154326
0.07393,1.28881,1.00314,-1.8124900000000002,0.98761,-0.40959,1.57218,-0.77888,0.03929,0.49973,0.105218146321142
2.6269,-0.72759,-1.46879,-0.07272,0.2652,1.16117,-1.1674,-0.51189,-0.93619,-1.61138,1.1886329990752258
1.3698299999999999,-0.04488,-0.71044,-1.29247,0.5224300000000001,-0.27360999999999996,-0.36617,-1.0952,-0.67935,1.0644200000000001,0.00510464400273515
1.2694299999999998,-7e-05,1.4300899999999999,0.9633799999999999,-0.8318700000000001,0.35624,-0.27349,0.50763,0.63043,-0.49788000000000004,-0.06904060518098769
-1.04024,0.0381,-0.225,0.5777800000000001,1.7799200000000002,-0.60349,0.51025,-1.35847,-0.85582,-0.14518,0.3088521097624573
-0.7233,-0.45048999999999995,-0.10832,-1.72892,-2.70646,-0.04338,1.19329,0.25944,-0.3207,0.08676,-1.3310372545998226
0.39519,-1.94862,0.03108,-1.61283,0.18833,-0.52896,-0.021240000000000002,0.59936,0.42743000000000003,-0.04381,-0.38677753591791936
0.16108,-0.07304,0.8860299999999999,-0.47966000000000003,-1.69448,-1.6663700000000001,-0.30004000000000003,0.42944,-1.2596,-0.18488,-2.3249626213314167
-0.53832,0.68298,-2.59907,0.16713,-0.11399000000000001,1.08191,-0.45228,1.1927299999999998,0.65327,0.1294,0.9352365035916175
0.8575200000000001,-0.9383299999999999,-0.5575600000000001,-0.7067399999999999,-2.14384,0.38466,0.33082,-0.80313,-0.69417,-0.22366,-0.6710517946847315
-1.6214899999999999,-0.6627,-0.11837,0.52187,-1.34685,-1.6186,-1.0479,0.2898,0.17974,-0.43521000000000004,-2.1152582427963824
-1.19015,-0.98874,0.81,-0.18405,-0.31332,-0.02634,0.80665,-0.25811,-2.35232,-1.06185,-0.1696239113765895
0.02436,-0.17920999999999998,-0.15195,-0.25451999999999997,0.10989000000000002,0.56945,0.85208,-0.5050600000000001,0.7027100000000001,-0.023219999999999998,0.5756835506858187
0.78249,-0.08942,0.21247,-0.10094,-1.06162,0.53018,-0.01661,-1.6490099999999999,-1.40406,-0.00636,-0.021027802260046344
1.10065,-0.45011999999999996,0.50231,0.56309,-0.12445999999999999,0.98462,-0.05072,-0.22526,-1.3050899999999999,-0.9024399999999999,0.8420832385807393
-0.34035,-0.49043000000000003,-0.12172999999999999,0.72206,-0.08242999999999999,0.40812,0.40317,-1.43598,-0.09667,0.07825,0.33697688225497113
0.82365,2.23219,2.32445,0.1797,-1.21888,-2.05589,1.07646,0.42396999999999996,0.77633,1.04677,-2.45214622590829
-1.04463,0.41408999999999996,-0.28226999999999997,-0.12633,0.28455,0.16297,1.16844,-2.0030900000000003,0.59225,-0.88646,0.28920588161636024
0.0087,-1.30617,-1.36242,-0.88121,0.80373,-0.9521799999999999,-0.01149,1.2194399999999999,0.64999,-2.09654,-0.47745604251284013
-0.05955,1.7734400000000001,-0.20778000000000002,0.70209,0.7034600000000001,-0.35106,0.12578,0.36575,0.14693,0.5623600000000001,0.02142522210072126
-1.2703,0.1808,-0.10307000000000001,-0.93222,-0.018969999999999997,-1.17165,0.24320999999999998,0.51353,1.2811299999999999,0.7205,-1.0719743419789574
0.15955999999999998,0.29039,-1.30672,-1.19526,0.24577,-1.7457900000000002,-0.76851,-0.22718000000000002,-0.34176999999999996,-0.63325,-1.4671374520399847
0.40475,-0.02825,-0.04043,-1.59622,-0.23823000000000003,-0.95495,0.89702,0.5083300000000001,-2.06098,-0.60214,-0.9793723283527701
-1.7824099999999998,0.57443,1.0997,-0.12311,-0.9456399999999999,-0.10123,0.09755,0.30072,-0.40302,0.9474299999999999,-0.540235447132469
-0.7015,0.51284,0.38765,0.65374,1.13209,0.99465,-0.92981,-0.95091,-0.29484,-0.48901999999999995,1.4526540923160685
-0.7184699999999999,0.94194,1.12933,0.98141,1.48786,-0.57507,0.07745,-0.09249,-0.69295,-0.95962,0.1940034076269246
-0.8977700000000001,0.70736,1.3112,-1.32859,-0.30011,0.17615,0.17964000000000002,0.7140000000000001,0.7366,-1.6097299999999999,0.021439709785573493
0.13096,0.18267,1.26996,-0.51875,0.43438999999999994,-0.15562,-0.53056,0.79877,0.74466,0.22305,0.07050358273263714
1.2545600000000001,-0.48194,-0.60753,1.1766299999999998,0.45925,-1.79708,-0.11538,0.51052,0.8856799999999999,0.20720999999999998,-1.4119465547521848
2.2177700000000002,-0.51245,-0.29581,-0.07534,-0.06934,0.25968,0.8394,0.92391,0.38681,2.49274,0.20808549569613785
-0.64102,0.18655,-1.14111,0.20159000000000002,-0.36118,-1.3462100000000001,-2.0131200000000002,-1.29928,-0.8274,0.50161,-1.3946066496796536
1.9173900000000001,-0.66083,0.9056299999999999,-1.2923,1.06005,0.35602,-1.6561700000000001,1.13632,0.1334,-0.30477,0.8362041816417243
-0.40812,0.27158000000000004,-0.57176,1.52201,-0.51444,1.43069,0.57891,-1.87863,1.12364,0.9085,1.0611646149625942
-1.26813,-0.03327,1.4789700000000001,-1.33428,-1.3344200000000002,1.43544,-0.96491,-0.39483,-1.44377,0.25695,0.673593990942617
-0.98246,-1.51165,-0.44872,1.1466399999999999,-0.08814,-0.8725200000000001,-0.09969,-0.7760699999999999,1.04809,-0.8194,-0.8317979337599705
0.18144000000000002,-0.75441,-1.57484,-0.85916,-1.273,1.59691,1.23071,-0.23029000000000002,-1.5095,-0.13177,0.8481563159534242
0.7669100000000001,0.2749,0.15928,1.20505,1.8028400000000002,-0.02847,-0.36534,1.48925,0.45824,-2.77093,0.8424980323227681
-0.58243,-0.5244800000000001,-2.0429,1.07281,-0.65454,-1.08144,0.06425,0.52522,0.08023999999999999,-0.95225,-1.2932857006875553
-0.68447,0.96851,-0.10475999999999999,-1.7734,0.0737,1.19918,1.0115399999999999,-1.7985099999999998,0.50443,-0.07756,1.1325560520760045
-0.17412,1.2102899999999999,0.4624,2.08715,-0.21191,-1.27667,-1.08184,0.6966600000000001,0.30048,-0.7573300000000001,-1.259898028492077
-0.56303,0.49135,0.19147,0.34028,-0.95793,0.33683,-0.26543,-1.28264,-1.76328,-0.3873,-0.14860302168617665
1.6543299999999999,0.43493000000000004,1.36913,0.19610999999999998,0.10061,-0.86366,-0.63552,1.5076399999999999,-0.37604,0.34648,-0.7336451539139265
-0.15345999999999999,0.9217299999999999,-1.40448,0.18913,-0.24602,0.24745,-0.43251999999999996,1.39815,-0.07833999999999999,0.46068000000000003,0.1119972562382322
1.85558,-0.0516,-1.02684,-0.7226100000000001,1.58899,1.46079,-1.7047,-0.88395,0.21358000000000002,0.14828,2.095688347027714
-0.93063,-0.01926,-0.79299,-0.9210799999999999,-1.09681,-0.58243,-0.028089999999999997,-0.19857,-0.3098,-1.7863,-1.0508264160522083
-0.5936600000000001,2.61923,-2.03378,-0.20382,-0.47067,-1.5206600000000001,-0.70019,0.40346,0.15542,1.2901799999999999,-1.6050656802584833
0.05432000000000001,-0.7843899999999999,-0.29065,0.61754,0.36704000000000003,1.01027,-1.6836799999999998,0.17239000000000002,1.4336,0.23992,1.100102920431775
0.8448399999999999,-0.03582,-0.6558,0.33653,0.19551,1.75158,0.11939000000000001,0.39224000000000003,0.01256,-1.05617,1.6935663760433692
-1.0005,0.37567,0.19625,0.63451,1.08417,-0.9907,-0.14311,0.3731,0.0501,-0.4021,-0.37865274757446504
-0.33183,0.5370199999999999,-0.030539999999999998,-0.9981700000000001,0.0033,0.8403799999999999,-0.052660000000000005,0.17309000000000002,-0.5373600000000001,1.77643,0.7710440042228504
0.36733000000000005,0.43558,-1.02528,-0.12046,0.53567,-0.7631100000000001,0.50067,0.31834,0.19919,-1.2369700000000001,-0.433782624586691
-1.1529200000000002,-1.11691,1.32587,1.8987900000000002,-0.5360199999999999,-0.16282,0.13871,2.05615,-0.16872,-1.11907,-0.4008306077536967
-0.40806,-0.65052,0.8966200000000001,0.32441,1.23009,-1.8254400000000002,0.20626999999999998,0.08925,-0.008190000000000001,1.19679,-1.0688835182527079
-0.11868,-0.17833,-0.66913,1.6695400000000002,-1.29871,0.12775999999999998,0.9294100000000001,0.21378000000000003,-0.7709999999999999,-0.11510999999999999,-0.5015548678945193
-0.38661999999999996,-0.30135,-0.08163,0.49882,0.5511699999999999,-0.0007700000000000001,-0.74163,0.6490100000000001,-0.35749000000000003,0.5364800000000001,0.268324846815136
-0.56924,-0.6673600000000001,0.84701,-0.37290999999999996,-1.59684,-0.26819,0.9498,-2.12669,-0.6712199999999999,1.9909,-1.0041373517079493
1.5871600000000001,-1.24847,-0.8894799999999999,0.35467,1.01206,-2.01954,-1.2732299999999999,0.15175999999999998,0.9883799999999999,1.45346,-1.3489055709977904
1.3508,-0.79704,0.033839999999999995,1.96911,-0.40652,1.15598,-1.54741,0.50276,0.49741,0.23315999999999998,0.8623703739431513
0.19827,-0.99359,-0.15424000000000002,2.0091900000000003,0.12397000000000001,-0.03148,-0.35466,-0.06537000000000001,-0.82886,-0.20456,0.03614608007031226
-0.38883,-0.11759000000000001,2.14266,2.5127200000000003,0.58017,-0.5252399999999999,0.87115,-1.8085099999999998,0.63703,-0.9797799999999999,-0.19591781288139792
0.58853,-2.7709200000000003,-0.92471,1.97465,0.73243,1.0763,0.31461,0.1455,-0.63084,0.26981,1.3359211064923344
-1.46688,-2.34937,0.98674,-0.2889,-0.5203399999999999,-0.8547100000000001,0.8324299999999999,1.5483799999999999,1.86222,2.91695,-1.0221793721024501
-1.67582,-0.63016,0.18838,1.07221,-0.70536,0.52505,-1.21506,-0.59285,0.59931,0.92974,0.14423917323205152
-1.8363900000000002,0.31048000000000003,-1.1480299999999999,-0.59923,-2.24985,0.31196,2.1903900000000003,1.25901,-0.66342,0.93694,-0.7890671310721775
-0.30022,-0.80555,0.70717,-0.33421999999999996,0.79356,-1.09485,0.5443600000000001,1.8348,-0.07539,0.0608,-0.6115248185314384
-0.6055699999999999,-0.64267,0.21916999999999998,0.2029,-0.80203,-0.35574,0.80286,-0.6420100000000001,1.7301799999999998,0.58655,-0.7036225993696432
-0.55843,0.20515,0.31135999999999997,-0.74466,-0.25640999999999997,-0.6942699999999999,0.6240600000000001,-0.11579,-1.6572900000000002,-1.35874,-0.7504488064074024
0.39676,-0.39945,-1.48042,0.7107,-1.7047,0.17251,1.2439799999999999,-0.80408,0.28371999999999997,0.025230000000000002,-0.6537498413960977
-0.63344,0.70223,-1.1834799999999999,-0.74756,-0.68476,0.56848,0.27197,-0.66659,-0.30994,-0.6885600000000001,0.194882843553608
0.2113,0.14670999999999998,-0.27337,0.3676,-0.24470999999999998,0.7096100000000001,-2.0640099999999997,0.05206,1.3381299999999998,0.81028,0.5323370365403237
0.02395,-1.45373,-1.2917299999999998,-1.04047,-0.49483,2.07898,1.1304,-0.16647,-0.47035,-1.08293,1.6615607730953865
0.7290000000000001,0.51983,0.43965,0.56116,-2.11717,-0.22899999999999998,-0.3693,0.044719999999999996,1.75715,-2.35562,-1.218395562276056
-0.13771,-1.96642,0.7961699999999999,-0.35581,-0.30716,0.9698100000000001,-1.1855799999999999,-0.06237,-1.70101,1.59917,0.7409050389662032
-0.9196700000000001,-0.00561,-0.43909,-0.32245999999999997,0.69834,0.47768999999999995,-0.28600000000000003,0.67084,2.1582,-0.5070399999999999,0.774682809112311
1.24387,-0.63273,-0.17374,-0.7490100000000001,-0.45588,0.29447,0.39016,-0.24886999999999998,-0.68637,-1.21413,0.054062757619110086
-1.03277,-1.8165900000000001,0.4246,-0.61741,-0.7497,0.27756,0.87725,0.56912,-0.17342,0.81114,-0.10127391578147574
-0.6037600000000001,-0.67162,1.26627,-1.2799399999999999,-0.48061000000000004,0.36846,-0.6100300000000001,0.57357,-0.63372,0.6896,0.11026570716853835
1.42688,-2.60228,-0.4594,-0.56752,-0.12197999999999999,0.70071,1.05578,-0.3095,-0.55276,0.37905,0.5845534356862447
0.89594,0.62066,-0.19689,0.39231,-0.58196,0.9679200000000001,-1.3757700000000002,0.23844,0.30641,-0.28706,0.6067541238784385
-0.25827,1.0078200000000002,0.23820999999999998,1.56551,-0.35368,-0.67261,-2.1493900000000004,0.8103199999999999,0.30256,1.5931899999999999,-0.7773197336021027
-1.61869,1.7410299999999999,-0.78788,0.41171,1.0589,1.20428,0.23169,0.17624,-0.015390000000000001,0.46255,1.608140636597424
-0.55223,0.23838,-0.38964,0.5271100000000001,0.53397,-0.39350999999999997,0.22457,0.15933,-0.3818,0.52062,-0.09870973699741208
-1.2582200000000001,-1.05881,0.2345,1.8622400000000001,-0.63174,0.24118,1.6988,-1.34083,0.255,-0.030969999999999998,-0.0787703292779641
-1.78983,1.28229,-1.5606799999999998,0.51358,0.56135,-0.6685300000000001,-0.9665799999999999,0.44165,-0.32847,-1.15808,-0.3346176039971549
-0.0635,1.48148,-1.31027,0.53367,-0.88566,-1.09338,0.61451,-0.25683,0.24952,0.45633,-1.4150464582495617
